#Episode,#Frame,#Epsode Timesteps,Total episode score,Last Mean Batch Loss
1594,117067,21,20.0,0.0062555573
1595,117140,73,72.0,0.020591676
1596,117262,122,121.0,0.0019578375
1597,117331,69,68.0,0.00068616547
1598,117391,60,59.0,0.0015439133
1599,117419,28,27.0,0.002586257
1600,117502,83,82.0,0.29218304
1601,117538,36,35.0,0.0024275184
1602,117571,33,32.0,0.0027181078
1603,117671,100,99.0,0.32647514
1604,117703,32,31.0,0.0006755318
1605,117740,37,36.0,0.0010815987
1606,117779,39,38.0,0.00087266654
1607,117806,27,26.0,0.001627719
1608,117846,40,39.0,0.30237678
1609,117878,32,31.0,0.32381287
1610,117916,38,37.0,0.007778486
1611,117998,82,81.0,0.025604984
1612,118092,94,93.0,0.0022583497
1613,118104,12,11.0,0.0031348062
1614,118126,22,21.0,0.005006644
1615,118174,48,47.0,0.001110646
1616,118280,106,105.0,0.3327335
1617,118351,71,70.0,0.0006867522
1618,118389,38,37.0,0.33767694
1619,118422,33,32.0,0.0058044633
1620,118456,34,33.0,0.042052817
1621,118484,28,27.0,0.0012385064
1622,118611,127,126.0,0.30608177
1623,118656,45,44.0,0.33499157
1624,118677,21,20.0,0.0008080456
1625,118776,99,98.0,0.0039353003
1626,118801,25,24.0,0.33515865
1627,118942,141,140.0,0.0019440276
1628,119064,122,121.0,0.0019724702
1629,119090,26,25.0,0.18246657
1630,119135,45,44.0,0.0032107634
1631,119191,56,55.0,0.32355276
1632,119396,205,204.0,0.33282286
1633,119479,83,82.0,0.0022008168
1634,119497,18,17.0,0.0013896292
1635,119554,57,56.0,0.0019009194
1636,119642,88,87.0,0.0019678515
1637,119676,34,33.0,0.0009683509
1638,119691,15,14.0,0.26911318
1639,119863,172,171.0,0.0006542806
1640,119899,36,35.0,0.33976525
1641,119951,52,51.0,0.0014214608
1642,120021,70,69.0,0.018961355
1643,120192,171,170.0,0.00080826116
1644,120326,134,133.0,0.0027966725
1645,120358,32,31.0,0.0010113635
1646,120370,12,11.0,0.0018005482
1647,120406,36,35.0,0.002632358
1648,120446,40,39.0,0.0040737884
1649,120482,36,35.0,0.0017580749
1650,120498,16,15.0,0.0008360931
1651,120529,31,30.0,0.001982346
1652,120692,163,162.0,0.0022406057
1653,120738,46,45.0,0.03385631
1654,120772,34,33.0,0.0010278745
1655,120815,43,42.0,0.18891115
1656,120917,102,101.0,0.0017242549
1657,121015,98,97.0,0.6448881
1658,121032,17,16.0,0.0025608654
1659,121053,21,20.0,0.0044670235
1660,121127,74,73.0,0.0023394781
1661,121290,163,162.0,0.34306172
1662,121397,107,106.0,0.0037210411
1663,121407,10,9.0,0.0005395283
1664,121430,23,22.0,0.00071855984
1665,121455,25,24.0,0.0034408835
1666,121476,21,20.0,0.35574442
1667,121551,75,74.0,0.29052413
1668,121725,174,173.0,0.030762115
1669,121756,31,30.0,0.0031260396
1670,121939,183,182.0,0.0021192427
1671,122037,98,97.0,0.31373584
1672,122175,138,137.0,0.26249593
1673,122195,20,19.0,0.025743723
1674,122295,100,99.0,0.0024635124
1675,122411,116,115.0,0.001537361
1676,122458,47,46.0,0.34883267
1677,122638,180,179.0,0.0018807782
1678,122711,73,72.0,0.0053588836
1679,122746,35,34.0,0.0009672694
1680,122944,198,197.0,0.335179
1681,123111,167,166.0,0.0020154133
1682,123150,39,38.0,0.0016092133
1683,123289,139,138.0,0.0018941478
1684,123317,28,27.0,0.0027191015
1685,123416,99,98.0,0.0021312125
1686,123554,138,137.0,0.0017530543
1687,123581,27,26.0,0.32132593
1688,123752,171,170.0,0.0033109752
1689,123857,105,104.0,0.0043827854
1690,123889,32,31.0,0.0029654887
1691,123900,11,10.0,0.0016004313
1692,123912,12,11.0,0.0022133554
1693,124061,149,148.0,0.0031915049
1694,124195,134,133.0,0.005418133
1695,124380,185,184.0,0.32398516
1696,124552,172,171.0,0.007715638
1697,124619,67,66.0,0.002371633
1698,124707,88,87.0,0.00171856
1699,124824,117,116.0,0.020023849
1700,124864,40,39.0,0.0019470097
1701,125066,202,201.0,0.017655302
1702,125183,117,116.0,0.006710526
1703,125197,14,13.0,0.004444086
1704,125224,27,26.0,0.0015659676
1705,125241,17,16.0,0.3611969
1706,125340,99,98.0,0.0010506485
1707,125354,14,13.0,0.0011675989
1708,125444,90,89.0,0.31951284
1709,125462,18,17.0,0.32719028
1710,125496,34,33.0,0.004236008
1711,125511,15,14.0,0.31284234
1712,125530,19,18.0,0.10866617
1713,125549,19,18.0,0.006212306
1714,125568,19,18.0,0.003037841
1715,125583,15,14.0,0.0030806798
1716,125597,14,13.0,0.32148632
1717,125611,14,13.0,0.0039748186
1718,125627,16,15.0,0.0024020914
1719,125641,14,13.0,0.001739643
1720,125659,18,17.0,0.057682544
1721,125671,12,11.0,0.0022080815
1722,125692,21,20.0,0.002636013
1723,125705,13,12.0,0.024045326
1724,125733,28,27.0,0.0031302846
1725,125751,18,17.0,0.003404562
1726,125768,17,16.0,0.5999538
1727,125902,134,133.0,0.0045486577
1728,125915,13,12.0,0.0023660962
1729,125930,15,14.0,0.33406654
1730,125947,17,16.0,0.0025699283
1731,126025,78,77.0,0.014733317
1732,126043,18,17.0,0.0005133249
1733,126063,20,19.0,0.0011724848
1734,126079,16,15.0,0.0057521
1735,126093,14,13.0,0.32976902
1736,126107,14,13.0,0.001967425
1737,126126,19,18.0,0.003156602
1738,126143,17,16.0,0.0013430612
1739,126162,19,18.0,0.641966
1740,126179,17,16.0,0.004786062
1741,126191,12,11.0,0.003874591
1742,126210,19,18.0,0.41396174
1743,126225,15,14.0,0.0018778606
1744,126240,15,14.0,0.32341653
1745,126275,35,34.0,0.0017979783
1746,126289,14,13.0,0.0028258448
1747,126304,15,14.0,0.003169836
1748,126316,12,11.0,0.0025718312
1749,126329,13,12.0,0.0059226225
1750,126347,18,17.0,0.0097996015
1751,126363,16,15.0,0.0033838407
1752,126380,17,16.0,0.008371022
1753,126393,13,12.0,0.38131416
1754,126407,14,13.0,0.72408926
1755,126497,90,89.0,0.0025237752
1756,126513,16,15.0,0.3434361
1757,126530,17,16.0,0.00084164506
1758,126547,17,16.0,0.0021794317
1759,126563,16,15.0,0.00061716745
1760,126577,14,13.0,0.016286442
1761,126595,18,17.0,0.31452113
1762,126613,18,17.0,0.0006634117
1763,126731,118,117.0,0.3442226
1764,126750,19,18.0,0.014322681
1765,126767,17,16.0,0.0036861957
1766,126781,14,13.0,0.02463311
1767,126796,15,14.0,0.0057844864
1768,126889,93,92.0,0.34986737
1769,126901,12,11.0,0.0041614966
1770,126920,19,18.0,0.002174479
1771,127032,112,111.0,0.0018773748
1772,127045,13,12.0,0.32850403
1773,127061,16,15.0,0.0026898894
1774,127085,24,23.0,0.00085410645
1775,127100,15,14.0,0.602377
1776,127112,12,11.0,0.32957783
1777,127128,16,15.0,0.0031247227
1778,127141,13,12.0,0.015248913
1779,127151,10,9.0,0.002785602
1780,127168,17,16.0,0.0012003602
1781,127183,15,14.0,0.3553879
1782,127196,13,12.0,0.0025071711
1783,127276,80,79.0,0.005397442
1784,127290,14,13.0,0.003936498
1785,127362,72,71.0,0.0013663617
1786,127377,15,14.0,0.003889929
1787,127391,14,13.0,0.30900475
1788,127407,16,15.0,0.00720995
1789,127420,13,12.0,0.0033273962
1790,127435,15,14.0,0.33965528
1791,127453,18,17.0,0.0016771345
1792,127467,14,13.0,0.0022330252
1793,127484,17,16.0,0.31056482
1794,127585,101,100.0,0.3526529
1795,127599,14,13.0,0.0024357187
1796,127618,19,18.0,0.0046790126
1797,127634,16,15.0,0.006492366
1798,127647,13,12.0,0.0013460094
1799,127663,16,15.0,0.0017816963
1800,127680,17,16.0,0.021131873
1801,127698,18,17.0,0.005178856
1802,127714,16,15.0,0.004260474
1803,127731,17,16.0,0.34243655
1804,127748,17,16.0,0.0022871823
1805,127761,13,12.0,0.027652545
1806,127779,18,17.0,0.0026119556
1807,127790,11,10.0,0.0013584963
1808,127806,16,15.0,0.0021953632
1809,127821,15,14.0,0.0031771418
1810,127834,13,12.0,0.0046976972
1811,127852,18,17.0,0.0037764083
1812,127871,19,18.0,0.0051403027
1813,127890,19,18.0,0.311529
1814,127910,20,19.0,0.3072543
1815,127922,12,11.0,0.0043783034
1816,127935,13,12.0,0.03334744
1817,127949,14,13.0,0.0021873487
1818,127965,16,15.0,0.0075854277
1819,127977,12,11.0,0.005660869
1820,128038,61,60.0,0.0018451259
1821,128057,19,18.0,0.003969057
1822,128072,15,14.0,0.0021623827
1823,128138,66,65.0,0.0040496495
1824,128154,16,15.0,0.020032885
1825,128173,19,18.0,0.0029311054
1826,128187,14,13.0,0.35033146
1827,128202,15,14.0,0.0042190654
1828,128216,14,13.0,0.33380798
1829,128233,17,16.0,0.015561827
1830,128254,21,20.0,0.3160016
1831,128270,16,15.0,0.00673883
1832,128329,59,58.0,0.0051784953
1833,128343,14,13.0,0.0062684026
1834,128355,12,11.0,0.0018118571
1835,128446,91,90.0,0.013926107
1836,128461,15,14.0,0.0025924952
1837,128478,17,16.0,0.010830828
1838,128494,16,15.0,0.00081282237
1839,128596,102,101.0,0.0044933427
1840,128607,11,10.0,0.0010181265
1841,128622,15,14.0,0.0019287225
1842,128642,20,19.0,0.34593588
1843,128658,16,15.0,0.005474906
1844,128681,23,22.0,0.010511834
1845,128693,12,11.0,0.006275542
1846,128710,17,16.0,0.3668729
1847,128727,17,16.0,0.0018467929
1848,128743,16,15.0,0.0029254647
1849,128762,19,18.0,0.0059139784
1850,128779,17,16.0,0.24658859
1851,128795,16,15.0,0.0029563976
1852,128811,16,15.0,0.32670423
1853,128830,19,18.0,0.029951751
1854,128853,23,22.0,0.29184788
1855,128967,114,113.0,0.004090435
1856,128987,20,19.0,0.003013327
1857,129001,14,13.0,0.006128354
1858,129118,117,116.0,0.0022211852
1859,129135,17,16.0,0.31623018
1860,129245,110,109.0,0.2484805
1861,129264,19,18.0,0.0024014637
1862,129279,15,14.0,0.0061879726
1863,129296,17,16.0,0.008604007
1864,129314,18,17.0,0.0008420955
1865,129331,17,16.0,0.0024073257
1866,129345,14,13.0,0.0024797297
1867,129365,20,19.0,0.004411237
1868,129379,14,13.0,0.0016195489
1869,129393,14,13.0,0.34132954
1870,129407,14,13.0,0.0056652334
1871,129514,107,106.0,0.35112247
1872,129535,21,20.0,0.0020660101
1873,129549,14,13.0,0.0029655509
1874,129566,17,16.0,0.0023987892
1875,129581,15,14.0,0.0019232772
1876,129594,13,12.0,0.002910346
1877,129615,21,20.0,0.35988772
1878,129627,12,11.0,0.0023192484
1879,129639,12,11.0,0.0048208134
1880,129651,12,11.0,0.004902103
1881,129662,11,10.0,0.01680033
1882,129677,15,14.0,0.0042127436
1883,129800,123,122.0,0.2174947
1884,129819,19,18.0,0.0047239326
1885,129834,15,14.0,0.0035384456
1886,129846,12,11.0,0.0044509815
1887,129862,16,15.0,0.02205246
1888,129878,16,15.0,0.36651617
1889,129894,16,15.0,0.35046548
1890,129915,21,20.0,0.0010150026
1891,129930,15,14.0,0.005181103
1892,129946,16,15.0,0.32913607
1893,129961,15,14.0,0.2701273
1894,129976,15,14.0,0.0013219541
1895,130069,93,92.0,0.012911319
1896,130163,94,93.0,0.33040863
1897,130235,72,71.0,0.014628632
1898,130429,194,193.0,0.31765962
1899,130562,133,132.0,0.0046370123
1900,130611,49,48.0,0.32949364
1901,130694,83,82.0,0.36318958
1902,130890,196,195.0,0.36886254
1903,130975,85,84.0,0.002347281
1904,131130,155,154.0,0.00660658
1905,131146,16,15.0,0.0015650734
1906,131345,199,198.0,0.873611
1907,131466,121,120.0,0.0026909788
1908,131487,21,20.0,0.0027692046
1909,131775,288,287.0,0.34356388
1910,131853,78,77.0,0.004064666
1911,131884,31,30.0,0.0081139235
1912,131902,18,17.0,0.009402562
1913,131986,84,83.0,0.001630204
1914,132055,69,68.0,0.0034894485
1915,132073,18,17.0,0.0020152514
1916,132146,73,72.0,0.37007633
1917,132292,146,145.0,0.012461499
1918,132308,16,15.0,0.80146676
1919,132403,95,94.0,0.0029076752
1920,132491,88,87.0,0.34230554
1921,132508,17,16.0,0.33039477
1922,133206,698,697.0,0.0044741654
1923,133269,63,62.0,0.65379006
1924,133285,16,15.0,0.0048678247
1925,133524,239,238.0,0.0032172496
1926,133565,41,40.0,0.19594365
1927,133584,19,18.0,0.24789704
1928,133778,194,193.0,0.0040252577
1929,133893,115,114.0,0.004967316
1930,134057,164,163.0,0.002173693
1931,134141,84,83.0,0.31330124
1932,134255,114,113.0,0.37261823
1933,134334,79,78.0,0.34486035
1934,134788,454,453.0,0.03337669
1935,134833,45,44.0,0.002755039
1936,135004,171,170.0,0.010013333
1937,135016,12,11.0,0.058564734
1938,135152,136,135.0,0.17707908
1939,135233,81,80.0,0.34130943
1940,135364,131,130.0,0.35795072
1941,135506,142,141.0,0.0030335197
1942,135558,52,51.0,0.009199493
1943,135686,128,127.0,0.00755261
1944,135865,179,178.0,0.0047870604
1945,135968,103,102.0,0.0066042375
1946,136166,198,197.0,0.0029574514
1947,136356,190,189.0,0.001989551
1948,136518,162,161.0,0.38623297
1949,136745,227,226.0,0.0054778606
1950,136853,108,107.0,0.0055020843
1951,137099,246,245.0,0.0027912166
1952,137193,94,93.0,0.0044942787
1953,137342,149,148.0,0.0013889391
1954,137457,115,114.0,0.0058596916
1955,137610,153,152.0,0.3499385
1956,137750,140,139.0,0.0022334985
1957,138125,375,374.0,0.6836476
1958,138259,134,133.0,0.3736248
1959,138400,141,140.0,0.0036730538
1960,138414,14,13.0,0.34889507
1961,138624,210,209.0,0.69991904
1962,138820,196,195.0,0.0018951183
1963,138984,164,163.0,0.32776058
1964,139245,261,260.0,0.0048749307
1965,139304,59,58.0,0.0008905452
1966,139378,74,73.0,0.0058577047
1967,139411,33,32.0,0.010264081
1968,139572,161,160.0,0.32699186
1969,139756,184,183.0,0.0035523
1970,139904,148,147.0,0.0027503578
1971,140016,112,111.0,0.45014215
1972,140034,18,17.0,0.00796942
1973,140239,205,204.0,0.005703609
1974,140344,105,104.0,0.0060616643
1975,140374,30,29.0,0.00714161
1976,140442,68,67.0,0.3965172
1977,140629,187,186.0,0.0028730137
1978,140732,103,102.0,0.010759003
1979,140861,129,128.0,0.0011566207
1980,141072,211,210.0,0.399504
1981,141226,154,153.0,0.0030635097
1982,141409,183,182.0,0.0011392776
1983,141567,158,157.0,0.1515683
1984,141696,129,128.0,0.0065611713
1985,141823,127,126.0,0.38058686
1986,141862,39,38.0,0.009045626
1987,142027,165,164.0,0.32630572
1988,142062,35,34.0,0.6820966
1989,142252,190,189.0,0.08288141
1990,142441,189,188.0,0.41119927
1991,142553,112,111.0,0.39530233
1992,142704,151,150.0,0.007377528
1993,142829,125,124.0,0.0025782676
1994,142848,19,18.0,0.0023083945
1995,142974,126,125.0,0.034408618
1996,143026,52,51.0,0.0038656436
1997,143126,100,99.0,0.006392763
1998,143233,107,106.0,0.0056047253
1999,143348,115,114.0,0.002015853
2000,143424,76,75.0,0.0053954506
2001,143441,17,16.0,0.002422663
2002,143478,37,36.0,0.002407134
2003,143646,168,167.0,0.0017034854
2004,143752,106,105.0,0.003563897
2005,143884,132,131.0,0.0036480795
2006,143990,106,105.0,0.4650235
2007,144105,115,114.0,0.0028352155
2008,144291,186,185.0,0.0030679235
2009,144471,180,179.0,0.3991194
2010,144527,56,55.0,0.0038460353
2011,144684,157,156.0,0.0027882871
2012,144853,169,168.0,0.0067459093
2013,145047,194,193.0,0.4221013
2014,145167,120,119.0,0.3665206
2015,145265,98,97.0,0.0132364
2016,145386,121,120.0,0.0026388462
2017,145499,113,112.0,0.0061447932
2018,145584,85,84.0,0.0062373616
2019,145765,181,180.0,0.0024096686
2020,145849,84,83.0,0.036020588
2021,145927,78,77.0,0.3835494
2022,145948,21,20.0,0.33647254
2023,145968,20,19.0,0.43972024
2024,145999,31,30.0,0.0031120158
2025,146119,120,119.0,0.0041578235
2026,146182,63,62.0,0.40978503
2027,146296,114,113.0,0.39366794
2028,146426,130,129.0,0.39734167
2029,146513,87,86.0,0.3984586
2030,146613,100,99.0,0.367608
2031,146740,127,126.0,1.2221632
2032,146767,27,26.0,0.006721799
2033,146928,161,160.0,1.1359588
2034,147062,134,133.0,0.40669182
2035,147156,94,93.0,0.39502966
2036,147173,17,16.0,0.0054958775
2037,147204,31,30.0,0.8148319
2038,147330,126,125.0,0.011039265
2039,147443,113,112.0,0.9485333
2040,147565,122,121.0,0.002976226
2041,147696,131,130.0,0.40185502
2042,147783,87,86.0,0.0060551474
2043,147896,113,112.0,0.7653739
2044,147991,95,94.0,0.006241211
2045,148095,104,103.0,0.016754247
2046,148128,33,32.0,0.40617412
2047,148199,71,70.0,0.0114703365
2048,148209,10,9.0,0.26139337
2049,148306,97,96.0,0.02314151
2050,148415,109,108.0,0.7818834
2051,148514,99,98.0,0.36236376
2052,148625,111,110.0,0.011154553
2053,148647,22,21.0,0.0067810146
2054,148769,122,121.0,0.014134033
2055,148786,17,16.0,0.41501275
2056,148849,63,62.0,0.004915382
2057,148900,51,50.0,0.39247254
2058,148915,15,14.0,0.38797972
2059,148936,21,20.0,0.41175327
2060,148952,16,15.0,0.013329563
2061,149041,89,88.0,0.00934718
2062,149061,20,19.0,0.002142018
2063,149076,15,14.0,0.004301062
2064,149098,22,21.0,0.008517441
2065,149119,21,20.0,0.010684177
2066,149201,82,81.0,0.40945494
2067,149213,12,11.0,0.0010174594
2068,149317,104,103.0,0.35255653
2069,149468,151,150.0,0.0026553222
2070,149581,113,112.0,0.0022013104
2071,149733,152,151.0,0.0071658455
2072,149850,117,116.0,0.0049856054
2073,149908,58,57.0,0.3542409
2074,150038,130,129.0,0.03244868
2075,150120,82,81.0,0.0039913272
2076,150136,16,15.0,0.0062401667
2077,150152,16,15.0,0.008069602
2078,150174,22,21.0,0.006705183
2079,150203,29,28.0,0.35740405
2080,150219,16,15.0,0.004691493
2081,150239,20,19.0,0.40476063
2082,150349,110,109.0,0.7308768
2083,150380,31,30.0,0.029516721
2084,150463,83,82.0,0.0017389416
2085,150490,27,26.0,0.0052838796
2086,150590,100,99.0,0.005062965
2087,150611,21,20.0,0.43601802
2088,150636,25,24.0,0.7940102
2089,150732,96,95.0,0.0037189424
2090,150750,18,17.0,0.4239826
2091,150766,16,15.0,0.7673526
2092,150787,21,20.0,0.03436228
2093,150882,95,94.0,0.0069507975
2094,150901,19,18.0,0.0052821534
2095,150992,91,90.0,0.409757
2096,151091,99,98.0,0.0034091896
2097,151151,60,59.0,0.002231038
2098,151246,95,94.0,0.42583
2099,151357,111,110.0,0.0167342
2100,151468,111,110.0,0.0034925232
2101,151501,33,32.0,0.36236724
2102,151552,51,50.0,0.003989644
2103,151632,80,79.0,0.41785443
2104,151651,19,18.0,0.008660257
2105,151755,104,103.0,0.3712532
2106,151771,16,15.0,0.60478437
2107,151896,125,124.0,0.38635597
2108,151932,36,35.0,0.006609844
2109,151950,18,17.0,0.4179619
2110,151971,21,20.0,0.42576167
2111,152052,81,80.0,0.04581772
2112,152164,112,111.0,0.0042913463
2113,152183,19,18.0,0.0062871706
2114,152288,105,104.0,0.0046077273
2115,152398,110,109.0,0.038178086
2116,152408,10,9.0,0.001975044
2117,152424,16,15.0,0.41965643
2118,152471,47,46.0,0.0055642193
2119,152588,117,116.0,0.0019160277
2120,152695,107,106.0,0.0016652424
2121,152707,12,11.0,0.006910102
2122,152824,117,116.0,0.005550371
2123,152866,42,41.0,0.00403791
2124,152882,16,15.0,0.006725875
2125,152993,111,110.0,0.38218942
2126,153093,100,99.0,0.0068932506
2127,153190,97,96.0,0.41809368
2128,153203,13,12.0,0.008621743
2129,153225,22,21.0,0.0066497633
2130,153354,129,128.0,0.0036279927
2131,153372,18,17.0,0.38363552
2132,153483,111,110.0,0.36487693
2133,153498,15,14.0,0.009353998
2134,153523,25,24.0,0.3799072
2135,153544,21,20.0,0.002214331
2136,153647,103,102.0,0.0021569284
2137,153664,17,16.0,0.38378066
2138,153689,25,24.0,0.006456418
2139,153795,106,105.0,0.015909275
2140,153812,17,16.0,0.047245607
2141,153832,20,19.0,0.0065070167
2142,153938,106,105.0,0.0024073806
2143,154034,96,95.0,0.0225866
2144,154135,101,100.0,0.019435957
2145,154145,10,9.0,0.008587049
2146,154246,101,100.0,0.4181496
2147,154274,28,27.0,0.36143765
2148,154367,93,92.0,0.0032431176
2149,154394,27,26.0,0.0043851435
2150,154416,22,21.0,0.39816073
2151,154430,14,13.0,0.0023848328
2152,154535,105,104.0,0.38950434
2153,154553,18,17.0,0.004831422
2154,154585,32,31.0,0.0064496268
2155,154602,17,16.0,0.005963798
2156,154617,15,14.0,0.84002995
2157,154721,104,103.0,0.0063070226
2158,154842,121,120.0,0.0031714754
2159,154864,22,21.0,0.046862856
2160,154980,116,115.0,0.3605806
2161,154998,18,17.0,0.42713723
2162,155287,289,288.0,0.010398142
2163,155391,104,103.0,0.8508453
2164,155492,101,100.0,0.005281135
2165,155587,95,94.0,0.0032706833
2166,155697,110,109.0,0.0060887756
2167,155793,96,95.0,0.0122382
2168,155914,121,120.0,0.003235178
2169,156011,97,96.0,0.4141897
2170,156119,108,107.0,0.0033960654
2171,156160,41,40.0,0.0011043537
2172,156258,98,97.0,0.00594883
2173,156355,97,96.0,0.42594194
2174,156397,42,41.0,0.42537877
2175,156426,29,28.0,0.004742046
2176,156533,107,106.0,0.0037099682
2177,156681,148,147.0,0.0070495037
2178,156780,99,98.0,0.42408234
2179,156805,25,24.0,0.37337664
2180,156918,113,112.0,0.0046761623
2181,156941,23,22.0,0.0051189135
2182,156984,43,42.0,0.3903926
2183,157010,26,25.0,0.0039926316
2184,157111,101,100.0,0.04253088
2185,157144,33,32.0,0.27985445
2186,157268,124,123.0,0.36547056
2187,157370,102,101.0,0.3871056
2188,157495,125,124.0,0.0021679709
2189,157520,25,24.0,0.0020749527
2190,157531,11,10.0,0.3566338
2191,157665,134,133.0,0.435895
2192,157703,38,37.0,0.009020593
2193,157849,146,145.0,0.3505109
2194,157897,48,47.0,0.007168022
2195,157962,65,64.0,0.39430177
2196,158108,146,145.0,0.0068725813
2197,158166,58,57.0,0.4205495
2198,158222,56,55.0,0.434224
2199,158315,93,92.0,0.0029079043
2200,158425,110,109.0,0.41565377
2201,158544,119,118.0,0.4333329
2202,158644,100,99.0,0.004168734
2203,158755,111,110.0,0.0038833874
2204,158844,89,88.0,0.0060411114
2205,158956,112,111.0,0.6563521
2206,159074,118,117.0,0.3056584
2207,159235,161,160.0,0.031371236
2208,159281,46,45.0,0.0014824325
2209,159311,30,29.0,0.0010429424
2210,159441,130,129.0,0.005287882
2211,159536,95,94.0,0.3918707
2212,159630,94,93.0,0.43548083
2213,159772,142,141.0,0.4255154
2214,159885,113,112.0,0.29863703
2215,159947,62,61.0,0.004903903
2216,159985,38,37.0,0.006743289
2217,160101,116,115.0,0.44629416
2218,160130,29,28.0,0.009143586
2219,160181,51,50.0,0.0050291372
2220,160297,116,115.0,0.008173159
2221,160399,102,101.0,0.0117018875
2222,160498,99,98.0,0.003274895
2223,160546,48,47.0,0.002944922
2224,160595,49,48.0,0.0021443167
2225,160676,81,80.0,0.0032849545
2226,160817,141,140.0,0.4268796
2227,160853,36,35.0,0.44987354
2228,160967,114,113.0,0.43721232
2229,161057,90,89.0,0.0041205916
2230,161095,38,37.0,0.43897808
2231,161197,102,101.0,0.008481817
2232,161353,156,155.0,0.039312717
2233,161490,137,136.0,0.4435945
2234,161582,92,91.0,0.008214157
2235,161718,136,135.0,0.43703458
2236,161755,37,36.0,0.45191777
2237,161858,103,102.0,0.70876807
2238,161886,28,27.0,0.39935577
2239,161997,111,110.0,0.4429914
2240,162024,27,26.0,0.0062578944
2241,162140,116,115.0,0.006618235
2242,162257,117,116.0,0.02139142
2243,162403,146,145.0,0.44260544
2244,162506,103,102.0,0.004650802
2245,162640,134,133.0,0.0018286393
2246,162764,124,123.0,0.45137537
2247,162780,16,15.0,0.01909478
2248,162871,91,90.0,0.311328
2249,162968,97,96.0,0.008572593
2250,162995,27,26.0,0.4309476
2251,163053,58,57.0,0.35883257
2252,163098,45,44.0,0.003945375
2253,163190,92,91.0,0.014360096
2254,163288,98,97.0,0.0016215727
2255,163465,177,176.0,0.23183212
2256,163572,107,106.0,0.008144103
2257,163683,111,110.0,0.4412004
2258,163807,124,123.0,0.0017893785
2259,163928,121,120.0,0.27603307
2260,164061,133,132.0,0.013076257
2261,164169,108,107.0,0.0039818585
2262,164295,126,125.0,0.4541061
2263,164448,153,152.0,0.3735537
2264,164524,76,75.0,0.029311167
2265,164589,65,64.0,0.007635096
2266,164692,103,102.0,0.005783857
2267,164824,132,131.0,0.0017278471
2268,164935,111,110.0,0.46107426
2269,164992,57,56.0,0.4340534
2270,165034,42,41.0,0.14213213
2271,165062,28,27.0,0.46498233
2272,165097,35,34.0,0.0070838453
2273,165118,21,20.0,0.4047268
2274,165146,28,27.0,0.004770304
2275,165184,38,37.0,0.64469886
2276,165217,33,32.0,0.012755418
2277,165248,31,30.0,0.43182713
2278,165268,20,19.0,0.008374447
2279,165281,13,12.0,0.005396236
2280,165335,54,53.0,0.42844412
2281,165424,89,88.0,0.005699447
2282,165438,14,13.0,0.0045322897
2283,165470,32,31.0,0.38857508
2284,165498,28,27.0,0.26045734
2285,165522,24,23.0,0.007415113
2286,165542,20,19.0,0.9110611
2287,165563,21,20.0,0.42673534
2288,165600,37,36.0,0.0056854095
2289,165626,26,25.0,0.014742411
2290,165650,24,23.0,0.0019055009
2291,165674,24,23.0,0.0032002116
2292,165693,19,18.0,0.47027707
2293,165719,26,25.0,0.4440773
2294,165751,32,31.0,0.004125106
2295,165768,17,16.0,0.43986005
2296,165795,27,26.0,0.45549586
2297,165813,18,17.0,0.0070176404
2298,165845,32,31.0,0.014707142
2299,165874,29,28.0,0.4431102
2300,165906,32,31.0,0.44910446
2301,166005,99,98.0,0.043473125
2302,166040,35,34.0,0.4046155
2303,166075,35,34.0,0.445573
2304,166088,13,12.0,0.43647438
2305,166135,47,46.0,0.008395418
2306,166148,13,12.0,0.004722889
2307,166200,52,51.0,0.016714461
2308,166244,44,43.0,0.00798737
2309,166264,20,19.0,0.0029891753
2310,166283,19,18.0,0.3043831
2311,166320,37,36.0,0.4631096
2312,166336,16,15.0,0.009303374
2313,166390,54,53.0,0.01646595
2314,166424,34,33.0,0.0031177124
2315,166515,91,90.0,0.00266621
2316,166539,24,23.0,0.0036640624
2317,166565,26,25.0,0.0031240345
2318,166655,90,89.0,0.0020491194
2319,166683,28,27.0,0.43784788
2320,166696,13,12.0,0.080196574
2321,166787,91,90.0,0.0012933051
2322,166818,31,30.0,0.0043287002
2323,166846,28,27.0,0.008346701
2324,166866,20,19.0,0.0017758098
2325,166893,27,26.0,0.008863462
2326,166918,25,24.0,0.67269343
2327,167019,101,100.0,0.0044425586
2328,167057,38,37.0,0.003296655
2329,167087,30,29.0,0.4705575
2330,167184,97,96.0,0.0042591537
2331,167206,22,21.0,0.01013783
2332,167225,19,18.0,0.43752396
2333,167252,27,26.0,0.0076270094
2334,167271,19,18.0,0.010007942
2335,167304,33,32.0,0.4561371
2336,167320,16,15.0,0.46589047
2337,167422,102,101.0,0.4068174
2338,167512,90,89.0,0.43636116
2339,167604,92,91.0,0.73485994
2340,167675,71,70.0,0.44429332
2341,167694,19,18.0,0.44438607
2342,167737,43,42.0,0.4041338
2343,167771,34,33.0,0.0019791867
2344,167804,33,32.0,0.0022694194
2345,167822,18,17.0,0.0057405913
2346,167867,45,44.0,0.0068807444
2347,167960,93,92.0,0.0040111276
2348,167981,21,20.0,0.30497238
2349,168075,94,93.0,0.013018211
2350,168086,11,10.0,0.0015556554
2351,168110,24,23.0,0.007830778
2352,168145,35,34.0,0.28957194
2353,168173,28,27.0,0.0051674293
