EPISODE,TOTAL FRAMES,FRAME,STATE,EPSILON,ACTION,REWARD,Q_MAX,MEAN REWARD,Last Batch Loss Mean
505,28800,45,train,0.09999999999985551,1,45.0,[[108.248535 130.57722 ]],152.6,14.79271208524704
505,28861,106,train,0.09999999999985551,1,105.0,[[24.903202 28.574333]],152.6,28.671883412599563
506,29000,139,train,0.09999999999985551,1,139.0,[[116.90017 139.07164]],152.86,33.592924757003786
506,29088,227,train,0.09999999999985551,0,226.0,[[33.407265 30.916662]],152.86,50.206497716903684
507,29200,112,train,0.09999999999985551,1,112.0,[[73.35369 76.67645]],153.78,31.366786632537842
507,29224,136,train,0.09999999999985551,1,135.0,[[19.127035 22.266611]],153.78,35.498264207839966
508,29400,176,train,0.09999999999985551,1,176.0,[[152.20367 171.10112]],153.11,38.72768808603287
508,29487,263,train,0.09999999999985551,0,262.0,[[166.2035  162.52261]],153.11,48.792959616184234
509,29600,113,train,0.09999999999985551,0,113.0,[[161.49739 159.26814]],153.7,23.08204014778137
509,29689,202,train,0.09999999999985551,1,201.0,[[155.1148  171.63441]],153.7,45.87448583126068
510,29800,111,train,0.09999999999985551,1,111.0,[[124.09493 127.01518]],152.93,37.72654000878334
510,29872,183,train,0.09999999999985551,0,182.0,[[29.327612 22.073206]],152.93,50.36790437340736
511,29983,111,train,0.09999999999985551,1,110.0,[[14.764415 15.478888]],152.92,31.458487077951432
512,30000,17,train,0.09999999999985551,0,17.0,[[155.62782 152.15503]],151.46,1.473321614265442
512,30111,128,train,0.09999999999985551,1,127.0,[[21.755583 21.96266 ]],151.46,29.847691712379454
513,30200,89,train,0.09999999999985551,0,89.0,[[83.02892 78.04094]],151.22,19.412158477306367
513,30220,109,train,0.09999999999985551,0,108.0,[[23.774275 23.00139 ]],151.22,31.75561949491501
514,30351,131,train,0.09999999999985551,0,130.0,[[32.565258 25.092953]],150.57,35.153294709920885
515,30400,49,train,0.09999999999985551,1,49.0,[[103.769104 124.682076]],150.28,13.825882561206818
515,30454,103,train,0.09999999999985551,1,102.0,[[19.173817 31.644854]],150.28,45.8706461584568
516,30466,12,train,0.09999999999985551,0,11.0,[[ 4.5139656 58.023212 ]],149.63,2.6770137691497804
517,30600,134,train,0.09999999999985551,1,134.0,[[-7.2819138 27.165907 ]],148.71,25.92897315979004
517,30603,137,train,0.09999999999985551,1,136.0,[[-6.88462 16.37685]],148.71,26.144504685401916
518,30800,197,train,0.09999999999985551,0,197.0,[[95.23636  65.222755]],149.32,46.14457458138466
518,30837,234,train,0.09999999999985551,1,233.0,[[14.678741 20.414171]],149.32,61.50233137965202
519,30965,128,train,0.09999999999985551,1,127.0,[[18.84064  20.259102]],151.2,53.00341245889663
520,31000,35,train,0.09999999999985551,0,35.0,[[163.99675 163.18214]],152.09,8.812707393169402
520,31149,184,train,0.09999999999985551,0,183.0,[[165.34123 155.13994]],152.09,59.89573796033859
521,31200,51,train,0.09999999999985551,1,51.0,[[160.53001 170.17355]],153.68,13.085173919200898
521,31285,136,train,0.09999999999985551,0,135.0,[[159.18799 157.40253]],153.68,36.902142724990846
522,31400,115,train,0.09999999999985551,0,115.0,[[168.5885  166.17894]],153.04,28.36911984205246
522,31448,163,train,0.09999999999985551,1,162.0,[[143.20396 151.73755]],153.04,40.59819415330887
523,31600,152,train,0.09999999999985551,1,152.0,[[148.12445 158.51466]],152.87,35.573107075691226
523,31605,157,train,0.09999999999985551,0,156.0,[[150.98532 149.57596]],152.87,35.799525611400604
524,31779,174,train,0.09999999999985551,1,173.0,[[130.9135  155.29211]],152.67,49.13913245081901
525,31800,21,train,0.09999999999985551,1,21.0,[[18.18382  90.979965]],153.83,4.644926290512085
525,31805,26,train,0.09999999999985551,1,25.0,[[130.16916 160.12173]],153.83,6.695154976844788
526,31992,187,train,0.09999999999985551,0,186.0,[[150.55156 144.95421]],152.76,38.95131291151047
527,32000,8,train,0.09999999999985551,1,8.0,[[102.312836 151.24055 ]],153.11,0.6906279277801514
527,32200,208,train,0.09999999999985551,0,208.0,[[160.60674 154.79663]],153.11,41.70993209302426
527,32238,246,train,0.09999999999985551,1,245.0,[[148.76466 161.11392]],153.11,52.740576991438864
528,32372,134,train,0.09999999999985551,1,133.0,[[12.245926 14.270353]],154.45,40.893605935573575
529,32400,28,train,0.09999999999985551,1,28.0,[[136.25403 157.80443]],154.63,5.247039561271667
529,32486,114,train,0.09999999999985551,1,113.0,[[4.858215 9.350434]],154.63,35.99395898103714
530,32600,114,train,0.09999999999985551,1,114.0,[[187.04727 187.22876]],154.01,26.741988886594772
530,32658,172,train,0.09999999999985551,1,171.0,[[ 67.19947 101.6567 ]],154.01,48.75437231659889
531,32677,19,train,0.09999999999985551,0,18.0,[[85.480934 27.628355]],154.11,2.2275113582611086
532,32800,123,train,0.09999999999985551,1,123.0,[[118.98878 130.68129]],153.15,28.953911383152008
532,32894,217,train,0.09999999999985551,0,216.0,[[8.042016  7.8977957]],153.15,68.45041610002518
533,33000,106,train,0.09999999999985551,0,106.0,[[128.00426 127.09193]],153.99,20.13073838889599
533,33082,188,train,0.09999999999985551,0,187.0,[[7.449265 6.239997]],153.99,49.30574480473995
534,33194,112,train,0.09999999999985551,0,111.0,[[  0.42959982 -21.019487  ]],155.05,20.785691961050034
535,33200,6,train,0.09999999999985551,1,6.0,[[ 99.48459 148.15819]],154.87,0.8773356056213379
535,33322,128,train,0.09999999999985551,0,127.0,[[14.165527  6.768661]],154.87,32.98403698325157
536,33351,29,train,0.09999999999985551,0,28.0,[[120.726845  54.201523]],154.9,15.366334426403046
537,33400,49,train,0.09999999999985551,0,49.0,[[173.66475 170.585  ]],152.43,11.895704364776611
537,33564,213,train,0.09999999999985551,0,212.0,[[155.34375 153.4156 ]],152.43,48.61573695421219
538,33600,36,train,0.09999999999985551,1,36.0,[[171.96915 173.77272]],153.86,9.28530443072319
538,33686,122,train,0.09999999999985551,0,121.0,[[159.92746 151.50247]],153.86,29.206354562044144
539,33800,114,train,0.09999999999985551,0,114.0,[[172.08327 171.5254 ]],153.92,36.683184745311735
539,33837,151,train,0.09999999999985551,1,150.0,[[154.84007 155.48895]],153.92,50.54707712292671
540,34000,163,train,0.09999999999985551,0,163.0,[[177.05017 174.30966]],154.08,49.76426759362221
540,34050,213,train,0.09999999999985551,0,212.0,[[146.59158 146.47964]],154.08,68.67529495120048
541,34200,150,train,0.09999999999985551,0,150.0,[[179.3692  178.24838]],153.91,41.53992212772369
541,34287,237,train,0.09999999999985551,0,236.0,[[154.66927 147.34048]],153.91,57.149670391082765
542,34400,113,train,0.09999999999985551,0,113.0,[[170.46469 169.36798]],154.22,40.56513781785965
542,34600,313,train,0.09999999999985551,0,313.0,[[165.6392 156.2036]],154.22,63.107777729034424
542,34633,346,train,0.09999999999985551,1,345.0,[[145.5153 145.6155]],154.22,68.7981396842003
543,34800,167,train,0.09999999999985551,0,167.0,[[82.87476  58.772877]],154.33,69.77123630046844
543,34839,206,train,0.09999999999985551,1,205.0,[[7.275723 8.428152]],154.33,75.8730900669098
544,34952,113,train,0.09999999999985551,0,112.0,[[9.830469 7.175618]],154.54,34.591416046619415
545,35000,48,train,0.09999999999985551,1,48.0,[[159.52023 161.44165]],151.15,7.680091608762741
545,35083,131,train,0.09999999999985551,1,130.0,[[ 6.521083 10.11465 ]],151.15,27.737903472185135
546,35200,117,train,0.09999999999985551,1,117.0,[[168.09735 169.41238]],151.02,30.781763405799865
546,35219,136,train,0.09999999999985551,0,135.0,[[127.96931 122.89723]],151.02,32.22987254858017
547,35347,128,train,0.09999999999985551,1,127.0,[[128.1444  142.43538]],151.16,28.799913073778153
548,35400,53,train,0.09999999999985551,0,53.0,[[177.02055 176.74802]],150.9,23.04663747549057
548,35555,208,train,0.09999999999985551,0,207.0,[[129.55702 127.43969]],150.9,84.42019774913788
549,35600,45,train,0.09999999999985551,1,45.0,[[171.20235 172.74376]],151.77,14.551619617938995
549,35684,129,train,0.09999999999985551,1,128.0,[[129.33838 142.42456]],151.77,25.732395606040953
550,35800,116,train,0.09999999999985551,1,116.0,[[119.95587 121.91475]],151.98,35.580171077251435
550,35803,119,train,0.09999999999985551,0,118.0,[[126.77305 123.42296]],151.98,35.71871692895889
551,35909,106,train,0.09999999999985551,1,105.0,[[113.96869 116.16681]],152.15,36.94626871824264
552,36000,91,train,0.09999999999985551,0,91.0,[[176.9657 175.8909]],152.19,28.53923044204712
552,36122,213,train,0.09999999999985551,0,212.0,[[119.5271   118.780136]],152.19,60.80929158449173
553,36172,50,train,0.09999999999985551,1,49.0,[[ 93.27098 130.36292]],152.02,18.68831409573555
554,36200,28,train,0.09999999999985551,1,28.0,[[168.80753 171.28432]],151.15,8.174680955410004
554,36400,228,train,0.09999999999985551,0,228.0,[[15.509119 10.373434]],151.15,29.8195997607708
554,36401,229,train,0.09999999999985551,1,228.0,[[12.679374 14.495499]],151.15,29.686125515699388
555,36600,199,train,0.09999999999985551,1,199.0,[[176.91191 177.6445 ]],151.34,45.67057553768158
555,36800,399,train,0.09999999999985551,1,399.0,[[177.72842 177.90927]],151.34,56.02200752258301
555,36976,575,train,0.09999999999985551,1,574.0,[[ 46.76255 120.68089]],151.34,54.38020058274269
556,37000,24,train,0.09999999999985551,0,24.0,[[171.62991 171.43759]],156.15,6.521665449142456
556,37176,200,train,0.09999999999985551,1,199.0,[[107.53738  114.982834]],156.15,49.81854308843613
557,37200,24,train,0.09999999999985551,0,24.0,[[168.81468 168.71764]],156.48,3.2855641555786135
557,37381,205,train,0.09999999999985551,1,204.0,[[87.90725  92.939095]],156.48,58.49344338178635
558,37400,19,train,0.09999999999985551,1,19.0,[[119.55368 168.3258 ]],157.27,6.117417562007904
558,37542,161,train,0.09999999999985551,0,160.0,[[11.80593  11.195763]],157.27,35.942740119695664
559,37590,48,train,0.09999999999985551,1,47.0,[[-0.24696824 25.125551  ]],157.01,13.201937828063965
560,37600,10,train,0.09999999999985551,1,10.0,[[178.83656 178.07896]],155.29,1.0760222959518433
560,37728,138,train,0.09999999999985551,0,137.0,[[14.765973   7.5345273]],155.29,24.578932029008865
561,37800,72,train,0.09999999999985551,1,72.0,[[131.2616  132.77364]],155.31,31.450617609024047
561,37860,132,train,0.09999999999985551,1,131.0,[[3.8352118 8.0540085]],155.31,45.707820148468016
562,38000,140,train,0.09999999999985551,1,140.0,[[183.42966 186.42885]],155.02,30.385917791128158
562,38200,340,train,0.09999999999985551,0,340.0,[[145.89247 143.85965]],155.02,54.65299352049828
562,38221,361,train,0.09999999999985551,0,360.0,[[121.72732 110.7808 ]],155.02,58.16807290673256
563,38330,109,train,0.09999999999985551,1,108.0,[[27.810574 59.79445 ]],157.03,34.64456211328506
564,38400,70,train,0.09999999999985551,0,70.0,[[185.73494 183.99944]],156.82,17.206187863349914
564,38454,124,train,0.09999999999985551,0,123.0,[[110.50468 108.4234 ]],156.82,27.405483226776123
565,38564,110,train,0.09999999999985551,1,109.0,[[99.323975 99.43764 ]],155.77,20.154019895792008
566,38600,36,train,0.09999999999985551,1,36.0,[[174.77054 176.33635]],154.47,11.539303534030914
566,38800,236,train,0.09999999999985551,1,236.0,[[152.01918 182.74673]],154.47,56.29444198846817
566,38993,429,train,0.09999999999985551,0,428.0,[[118.52848 113.95654]],154.47,44.44801094055176
567,39000,7,train,0.09999999999985551,0,7.0,[[177.34973 166.209  ]],157.36,4.89710382938385
567,39200,207,train,0.09999999999985551,1,207.0,[[154.46352 155.45193]],157.36,41.31992816925049
567,39262,269,train,0.09999999999985551,0,268.0,[[119.84414 118.35107]],157.36,41.98993445158005
568,39400,138,train,0.09999999999985551,1,138.0,[[ 70.29361  102.598946]],158.46,44.92125038743019
568,39407,145,train,0.09999999999985551,1,144.0,[[116.1472  131.45656]],158.46,47.040971304178235
569,39600,193,train,0.09999999999985551,0,193.0,[[134.15738 138.04825]],158.57,53.55782089591026
569,39626,219,train,0.09999999999985551,1,218.0,[[ 94.271706 119.951584]],158.57,58.47455190300941
570,39800,174,train,0.09999999999985551,1,174.0,[[123.647705 124.12561 ]],159.64,44.89350600123405
570,39811,185,train,0.09999999999985551,0,184.0,[[121.636604 111.827286]],159.64,49.68850169062615
571,39830,19,train,0.09999999999985551,0,18.0,[[115.33119   33.369667]],160.76,7.556461081504822
572,39906,76,train,0.09999999999985551,1,75.0,[[40.164948 76.11428 ]],159.95,22.36632741212845
573,40000,94,train,0.09999999999985551,1,94.0,[[152.58943 189.50183]],158.78,29.538409061431885
573,40141,235,train,0.09999999999985551,0,234.0,[[119.88404  112.665764]],158.78,44.81655989408493
574,40200,59,train,0.09999999999985551,0,59.0,[[185.53363 183.99316]],159.38,20.847119884490965
574,40400,259,train,0.09999999999985551,1,259.0,[[189.80023 190.6498 ]],159.38,47.471017956733704
574,40483,342,train,0.09999999999985551,0,341.0,[[181.33763 159.18346]],159.38,52.46423438429832
575,40600,117,train,0.09999999999985551,0,117.0,[[152.62234 146.37279]],161.51,15.89368991136551
575,40689,206,train,0.09999999999985551,0,205.0,[[13.500486  6.076561]],161.51,51.498922462463376
576,40800,111,train,0.09999999999985551,1,111.0,[[160.87039 183.84431]],163.37,36.847180459499356
576,41000,311,train,0.09999999999985551,1,311.0,[[ 8.963024 16.372988]],163.37,55.01776760339737
576,41005,316,train,0.09999999999985551,1,315.0,[[-45.254436 -38.437138]],163.37,57.81217826128006
577,41186,181,train,0.09999999999985551,1,180.0,[[7.5677705 9.559463 ]],164.53,54.3289315199852
578,41200,14,train,0.09999999999985551,0,14.0,[[185.18645 181.52194]],164.54,2.1211281514167784
578,41350,164,train,0.09999999999985551,1,163.0,[[78.83879 97.80574]],164.54,41.5696366238594
579,41400,50,train,0.09999999999985551,1,50.0,[[187.82555 189.19994]],164.62,7.376367843151092
579,41470,120,train,0.09999999999985551,1,119.0,[[88.667854 91.397285]],164.62,22.434841103553772
580,41586,116,train,0.09999999999985551,0,115.0,[[108.18986 101.02556]],164.31,27.372267646789552
581,41600,14,train,0.09999999999985551,1,14.0,[[182.42603 150.46179]],164.37,3.1597464227676393
581,41715,129,train,0.09999999999985551,1,128.0,[[114.22655 119.01099]],164.37,45.915046784877774
582,41800,85,train,0.09999999999985551,1,85.0,[[176.13559 178.4647 ]],164.46,20.143253202438355
582,41965,250,train,0.09999999999985551,0,249.0,[[5.1081014 6.8038898]],164.46,67.10486088633537
583,42000,35,train,0.09999999999985551,0,35.0,[[190.46387 190.41824]],163.92,7.220920441150665
583,42135,170,train,0.09999999999985551,1,169.0,[[-5.782503   1.2042415]],163.92,40.02918271064758
584,42200,65,train,0.09999999999985551,0,65.0,[[199.17546 197.15605]],162.37,7.771614871025085
584,42400,265,train,0.09999999999985551,0,265.0,[[143.84422 139.35063]],162.37,78.10299775362014
584,42415,280,train,0.09999999999985551,0,279.0,[[124.53807 136.99619]],162.37,64.02434027433395
585,42600,185,train,0.09999999999985551,1,185.0,[[165.76077 165.79526]],163.17,51.43235729217529
585,42691,276,train,0.09999999999985551,0,275.0,[[140.27551 134.97758]],163.17,34.266109364032744
586,42800,109,train,0.09999999999985551,0,109.0,[[105.98585 104.76258]],164.58,40.4753147149086
586,42809,118,train,0.09999999999985551,1,117.0,[[63.028606 93.7747  ]],164.58,42.04098201990128
587,42932,123,train,0.09999999999985551,0,122.0,[[43.997826 43.735443]],163.78,29.35747167825699
588,43000,68,train,0.09999999999985551,0,68.0,[[194.66107 190.76683]],163.18,27.389934694767
588,43118,186,train,0.09999999999985551,1,185.0,[[104.88444 131.59424]],163.18,71.20568843364715
589,43200,82,train,0.09999999999985551,1,82.0,[[194.91652 196.78056]],163.79,22.96426773548126
589,43321,203,train,0.09999999999985551,1,202.0,[[109.6645  135.09926]],163.79,62.11328577756882
590,43400,79,train,0.09999999999985551,1,79.0,[[180.89113 181.92435]],164.71,27.1482666015625
590,43600,279,train,0.09999999999985551,0,279.0,[[143.24359 144.26294]],164.71,46.78264793992042
590,43680,359,train,0.09999999999985551,0,358.0,[[6.0899982 8.32572  ]],164.71,32.94551093578339
591,43800,120,train,0.09999999999985551,1,120.0,[[164.76965 168.26329]],167.28,30.691637252569198
591,43959,279,train,0.09999999999985551,1,278.0,[[3.7411292 9.435482 ]],167.28,48.12729368627071
592,44000,41,train,0.09999999999985551,1,41.0,[[193.90611 199.36311]],169.06,11.126384615898132
592,44090,131,train,0.09999999999985551,1,130.0,[[-9.985254 20.927856]],169.06,34.92541746616364
593,44200,110,train,0.09999999999985551,0,110.0,[[201.69954 200.13974]],168.53,28.42660905122757
593,44400,310,train,0.09999999999985551,1,310.0,[[173.79988 187.69298]],168.53,72.36961214184761
593,44600,510,train,0.09999999999985551,0,510.0,[[121.304474  92.65405 ]],168.53,43.52342740297318
593,44626,536,train,0.09999999999985551,1,535.0,[[17.480007 35.13112 ]],168.53,50.715577952861786
594,44800,174,train,0.09999999999985551,0,174.0,[[179.77896 177.26028]],172.61,52.370599188804626
594,44900,274,train,0.09999999999985551,1,273.0,[[3.9225883 4.608881 ]],172.61,58.50901458024978
595,45000,100,train,0.09999999999985551,1,100.0,[[139.94757 144.56256]],174.27,27.912082614898683
595,45080,180,train,0.09999999999985551,0,179.0,[[10.798305  8.872599]],174.27,58.25976813554764
596,45200,120,train,0.09999999999985551,0,120.0,[[186.63626 185.44687]],175.0,55.17033944368362
596,45334,254,train,0.09999999999985551,0,253.0,[[79.70746  79.497154]],175.0,64.78572185277939
597,45400,66,train,0.09999999999985551,1,66.0,[[194.72487 195.81653]],176.46,28.56915303468704
597,45600,266,train,0.09999999999985551,1,266.0,[[189.28522 198.49823]],176.46,59.246590898036956
597,45800,466,train,0.09999999999985551,1,466.0,[[110.33905 177.47137]],176.46,51.14502400636673
597,45979,645,train,0.09999999999985551,0,644.0,[[23.899538 57.92165 ]],176.46,44.83091972827911
598,46000,21,train,0.09999999999985551,1,21.0,[[198.6225  200.87416]],181.81,3.02866144657135
598,46102,123,train,0.09999999999985551,1,122.0,[[124.2387  120.91898]],181.81,26.305736553668975
599,46200,98,train,0.09999999999985551,1,98.0,[[162.1508  196.48402]],181.69,25.18295782327652
599,46400,298,train,0.09999999999985551,0,298.0,[[202.45541 198.67068]],181.69,48.53846624493599
599,46412,310,train,0.09999999999985551,0,309.0,[[141.59343 136.27005]],181.69,49.05136486172676
600,46546,134,train,0.09999999999985551,0,133.0,[[-2.5044951 -4.3423295]],183.38,25.660384266376496
601,46600,54,train,0.09999999999985551,1,54.0,[[127.315125 154.09613 ]],183.27,10.053582899570465
601,46662,116,train,0.09999999999985551,0,115.0,[[2.5075204 0.3370771]],183.27,28.41242049455643
602,46800,138,train,0.09999999999985551,1,138.0,[[3.5236883 7.1669645]],183.11,43.145267033576964
602,46801,139,train,0.09999999999985551,0,138.0,[[1.81443   1.3129984]],183.11,43.233586831092836
603,46975,174,train,0.09999999999985551,0,173.0,[[12.180863   3.6221702]],182.16,31.039863092899324
604,47000,25,train,0.09999999999985551,0,25.0,[[207.88673 205.21933]],182.44,7.130515804290772
604,47200,225,train,0.09999999999985551,1,225.0,[[123.90939 142.98846]],182.44,62.25246778726578
604,47214,239,train,0.09999999999985551,1,238.0,[[118.14445 136.96306]],182.44,63.23953334569931
605,47400,186,train,0.09999999999985551,1,186.0,[[216.19354 213.96611]],183.59,44.717841958999635
605,47498,284,train,0.09999999999985551,0,283.0,[[193.26178 187.35764]],183.59,57.74352740049362
606,47600,102,train,0.09999999999985551,0,102.0,[[214.66946 214.37288]],185.37,30.686983511447906
606,47800,302,train,0.09999999999985551,0,302.0,[[212.02046 206.77118]],185.37,69.78661905050278
606,48000,502,train,0.09999999999985551,1,502.0,[[207.24384 213.60551]],185.37,47.37152871131897
606,48200,702,train,0.09999999999985551,1,702.0,[[210.90195 212.55798]],185.37,54.50071069717407
606,48400,902,train,0.09999999999985551,1,902.0,[[202.94684 203.20503]],185.37,72.75906797289848
606,48596,1098,train,0.09999999999985551,1,1097.0,[[ 93.733215 136.2697  ]],185.37,57.27081904172897
607,48600,4,train,0.09999999999985551,1,4.0,[[206.44868 207.50766]],194.08,0.5538347434997558
607,48800,204,train,0.09999999999985551,1,204.0,[[115.45311 148.34535]],194.08,39.504172744750974
607,48828,232,train,0.09999999999985551,1,231.0,[[ 8.372487 38.98408 ]],194.08,45.92206876754761
608,48978,150,train,0.09999999999985551,0,149.0,[[65.346535 28.329693]],195.04,42.131727545261384
609,49000,22,train,0.09999999999985551,1,22.0,[[184.98749 194.06998]],193.91,8.707835595607758
609,49129,151,train,0.09999999999985551,0,150.0,[[8.818343 7.0897  ]],193.91,32.07282988786697
610,49200,71,train,0.09999999999985551,1,71.0,[[199.80669 199.84705]],193.4,19.802610296010972
610,49215,86,train,0.09999999999985551,1,85.0,[[ 2.9199262 17.057491 ]],193.4,20.832840688228607
611,49400,185,train,0.09999999999985551,0,185.0,[[209.4136  207.01637]],192.43,48.81686101794243
611,49571,356,train,0.09999999999985551,1,355.0,[[13.651369 18.589611]],192.43,59.73684254050255
612,49600,29,train,0.09999999999985551,1,29.0,[[164.76321 176.7419 ]],194.88,11.364147939682006
612,49667,96,train,0.09999999999985551,0,95.0,[[ -9.018326 -14.462853]],194.88,28.58073823928833
613,49793,126,train,0.09999999999985551,0,125.0,[[ 2.04573  -1.571639]],194.56,32.06691341400146
614,49800,7,train,0.09999999999985551,1,7.0,[[143.3848 197.9097]],194.73,3.166760940551758
614,49975,182,train,0.09999999999985551,1,181.0,[[-111.07526  -91.34523]],194.73,71.88621780872344
615,50000,25,train,0.09999999999985551,1,25.0,[[167.83727 194.46439]],195.24,5.004055595397949
615,50150,175,train,0.09999999999985551,0,174.0,[[ 1.5745192  -0.48443848]],195.24,68.41637942194939
616,50200,50,train,0.09999999999985551,0,50.0,[[185.76071 185.2334 ]],195.96,11.829229893684387
616,50288,138,train,0.09999999999985551,1,137.0,[[8.286949 7.323506]],195.96,38.87608904600143
617,50400,112,train,0.09999999999985551,0,112.0,[[50.67419 49.04029]],197.22,52.30421627998352
617,50420,132,train,0.09999999999985551,0,131.0,[[7.587077  1.4379368]],197.22,58.816255695819855
618,50558,138,train,0.09999999999985551,0,137.0,[[122.29795 119.31226]],197.17,39.05787415742874
619,50600,42,train,0.09999999999985551,0,42.0,[[221.42497 221.14272]],196.21,10.14211966753006
619,50800,242,train,0.09999999999985551,0,242.0,[[220.11768 219.07939]],196.21,52.75892028212547
619,50898,340,train,0.09999999999985551,1,339.0,[[132.4402  137.96404]],196.21,38.69409915685654
620,51000,102,train,0.09999999999985551,1,102.0,[[155.42653 217.98352]],198.33,29.947372224330902
620,51114,216,train,0.09999999999985551,0,215.0,[[201.83812 168.84369]],198.33,51.09426376581192
621,51200,86,train,0.09999999999985551,0,86.0,[[226.21446 217.86577]],198.65,22.704378468990328
621,51400,286,train,0.09999999999985551,1,286.0,[[221.87753 229.68774]],198.65,97.71331829786301
621,51600,486,train,0.09999999999985551,0,486.0,[[228.74898 227.58325]],198.65,62.96745438456535
621,51800,686,train,0.09999999999985551,0,686.0,[[224.87785 224.0782 ]],198.65,76.34767409324645
621,52000,886,train,0.09999999999985551,0,886.0,[[228.166   227.77179]],198.65,71.21838180303574
621,52070,956,train,0.09999999999985551,0,955.0,[[223.3883  217.97778]],198.65,82.30114057779312
622,52200,130,train,0.09999999999985551,0,130.0,[[191.8963  191.52817]],206.85,62.23705849409103
622,52266,196,train,0.09999999999985551,1,195.0,[[131.70074 152.44882]],206.85,94.18342967748642
623,52400,134,train,0.09999999999985551,1,134.0,[[190.89452 217.28319]],207.18,71.4524988937378
623,52584,318,train,0.09999999999985551,0,317.0,[[141.9911  138.18022]],207.18,58.8475461435318
624,52600,16,train,0.09999999999985551,1,16.0,[[154.59724 208.62279]],208.79,6.216442403793335
624,52620,36,train,0.09999999999985551,0,35.0,[[94.53951  10.684467]],208.79,12.697800092697143
625,52800,180,train,0.09999999999985551,1,180.0,[[ 95.8091  101.35663]],207.41,80.48640293121338
625,52834,214,train,0.09999999999985551,0,213.0,[[19.199293 18.012953]],207.41,89.15286834001542
626,53000,166,train,0.09999999999985551,1,166.0,[[145.55998 151.23906]],209.29,50.622483835220336
626,53061,227,train,0.09999999999985551,0,226.0,[[14.768162  4.704974]],209.29,74.62261168122292
627,53200,139,train,0.09999999999985551,0,139.0,[[75.6427  73.51008]],209.69,39.944925396442414
627,53215,154,train,0.09999999999985551,1,153.0,[[ 7.92518  12.635574]],209.69,43.427221310138705
628,53231,16,train,0.09999999999985551,1,15.0,[[ 42.888706 121.46454 ]],208.77,1.9285496520996093
629,53400,169,train,0.09999999999985551,0,169.0,[[14.186251 13.139507]],207.59,50.47618334531784
629,53403,172,train,0.09999999999985551,1,171.0,[[4.98909  8.286411]],207.59,51.18634730577469
630,53600,197,train,0.09999999999985551,0,197.0,[[232.03844 231.41841]],208.17,59.263080446720124
630,53665,262,train,0.09999999999985551,0,261.0,[[141.3611  109.74489]],208.17,50.6523048889637
631,53800,135,train,0.09999999999985551,1,135.0,[[196.64291 227.68082]],209.07,48.39291297674179
631,53957,292,train,0.09999999999985551,1,291.0,[[ 48.90319 146.15492]],209.07,76.47741618394852
632,54000,43,train,0.09999999999985551,0,43.0,[[182.9045 198.1174]],211.8,8.564909811019897
632,54086,129,train,0.09999999999985551,1,128.0,[[-2.063208  -0.5584234]],211.8,28.65062436580658
633,54200,114,train,0.09999999999985551,0,114.0,[[107.644226  71.774   ]],210.92,31.261290471553803
633,54240,154,train,0.09999999999985551,0,153.0,[[6.9397964 4.2534146]],210.92,36.395161252021786
634,54361,121,train,0.09999999999985551,1,120.0,[[-1.2709773  6.882032 ]],210.58,29.972836991548537
635,54400,39,train,0.09999999999985551,1,39.0,[[203.42546 203.61127]],210.67,6.287539129257202
635,54439,78,train,0.09999999999985551,1,77.0,[[29.51961 65.20355]],210.67,15.63492966413498
636,54544,105,train,0.09999999999985551,1,104.0,[[0.22667897 3.0610425 ]],210.17,38.80283080816269
637,54600,56,train,0.09999999999985551,1,56.0,[[169.90921 177.33604]],210.93,13.680879267454147
637,54655,111,train,0.09999999999985551,0,110.0,[[ 4.3073     -0.61241287]],210.93,21.98019349694252
638,54800,145,train,0.09999999999985551,0,145.0,[[226.04417 225.93335]],209.91,55.06477266311646
638,55000,345,train,0.09999999999985551,1,345.0,[[144.1265 148.6937]],209.91,66.61760167360306
638,55043,388,train,0.09999999999985551,1,387.0,[[47.97369 59.6918 ]],209.91,85.4726649570465
639,55200,157,train,0.09999999999985551,0,157.0,[[150.0579  148.49825]],212.57,69.75531504869461
639,55258,215,train,0.09999999999985551,0,214.0,[[ 3.2185078 -2.1251326]],212.57,100.01655202150344
640,55400,142,train,0.09999999999985551,0,142.0,[[229.67331 224.66013]],213.21,58.30749587535858
640,55600,342,train,0.09999999999985551,0,342.0,[[234.39688 231.86728]],213.21,87.42207029342651
640,55800,542,train,0.09999999999985551,0,542.0,[[235.25594 234.96233]],213.21,107.76260693669319
640,56000,742,train,0.09999999999985551,0,742.0,[[228.94537 228.05766]],213.21,79.77401455163955
640,56200,942,train,0.09999999999985551,0,942.0,[[228.86043 225.79224]],213.21,61.47510855913162
640,56400,1142,train,0.09999999999985551,0,1142.0,[[224.76353 222.15062]],213.21,65.72488232851029
640,56600,1342,train,0.09999999999985551,1,1342.0,[[227.88135 228.98862]],213.21,50.2524118244648
640,56800,1542,train,0.09999999999985551,1,1542.0,[[227.73804 232.11276]],213.21,62.52615831851959
640,57000,1742,train,0.09999999999985551,0,1742.0,[[234.81683 230.11104]],213.21,83.27013457536697
640,57200,1942,train,0.09999999999985551,0,1942.0,[[227.91753 226.75327]],213.21,60.84123018026352
640,57400,2142,train,0.09999999999985551,1,2142.0,[[211.37105 227.65057]],213.21,69.5064177441597
