#Episode,#Frame,#Epsode Timesteps,Total episode score,Last Mean Batch Loss
272,6145,14,13.0,0.39698002696037293
273,6193,48,47.0,0.5807196013629436
274,6247,54,53.0,1.3336866441369057
275,6261,14,13.0,0.32696657538414003
276,6271,10,9.0,0.1752575558423996
277,6293,22,21.0,0.5286534503102303
278,6348,55,54.0,1.194263454079628
279,6374,26,25.0,0.5417467245459556
280,6451,77,76.0,1.7882713662087917
281,6497,46,45.0,0.9917508417367935
282,6519,22,21.0,0.6077933102846146
283,6559,40,39.0,0.6967188754677772
284,6569,10,9.0,0.19300494939088822
285,6582,13,12.0,0.3076143145561218
286,6613,31,30.0,0.861587076485157
287,6641,28,27.0,1.0158046010136603
288,6652,11,10.0,0.3103846168518066
289,6666,14,13.0,0.4053870385885239
290,6736,70,69.0,2.3216050773859025
291,6778,42,41.0,1.0732605755329132
292,6790,12,11.0,0.3131875765323639
293,6856,66,65.0,1.8938338923454285
294,6931,75,74.0,2.368415940105915
295,6985,54,53.0,1.1828071671724318
296,7014,29,28.0,0.6329350224137307
297,7030,16,15.0,0.3714370766282082
298,7048,18,17.0,0.34083330154418945
299,7110,62,61.0,1.2979368874430657
300,7135,25,24.0,0.6353638702630997
301,7177,42,41.0,0.9752056053280831
302,7299,122,121.0,2.778237471580505
303,7317,18,17.0,0.49723188519477846
304,7347,30,29.0,0.5992718282341957
305,7393,46,45.0,0.8992684537172317
306,7405,12,11.0,0.4353471183776855
307,7416,11,10.0,0.27036171317100527
308,7473,57,56.0,1.5158391273021699
309,7545,72,71.0,1.6763805404305459
310,7590,45,44.0,1.145169974565506
311,7640,50,49.0,0.9148846498131752
312,7663,23,22.0,0.7314428287744522
313,7678,15,14.0,0.7056460720300675
314,7708,30,29.0,1.6114219427108765
315,7749,41,40.0,1.7333741533756255
316,7819,70,69.0,2.1801134079694746
317,7833,14,13.0,0.4717161911725998
318,7912,79,78.0,2.2594681334495545
319,7938,26,25.0,0.8092288970947266
320,7957,19,18.0,0.5282689100503921
321,7968,11,10.0,0.3911291974782944
322,8059,91,90.0,3.5611444127559664
323,8095,36,35.0,1.861259809732437
324,8129,34,33.0,1.3151645529270173
325,8145,16,15.0,0.377549592256546
326,8184,39,38.0,1.5638697499036789
327,8257,73,72.0,1.8458764386177062
328,8286,29,28.0,1.2394049870967865
329,8362,76,75.0,2.4308995366096497
330,8419,57,56.0,2.454963285923004
331,8438,19,18.0,0.6132787251472473
332,8469,31,30.0,0.8963601565361023
333,8493,24,23.0,1.1732165038585662
334,8535,42,41.0,2.386481076478958
335,8585,50,49.0,2.623660687208176
336,8607,22,21.0,1.3537678122520447
337,8623,16,15.0,0.5982210421562195
338,8730,107,106.0,5.5120555019378665
339,8769,39,38.0,1.4095683044195175
340,8840,71,70.0,3.668809452056885
341,8904,64,63.0,2.7143857032060623
342,8969,65,64.0,3.3072371089458468
343,9006,37,36.0,1.2431709027290345
344,9039,33,32.0,2.2295241713523866
345,9083,44,43.0,3.254829479455948
346,9103,20,19.0,1.1407851958274842
347,9158,55,54.0,2.8497546243667604
348,9187,29,28.0,1.9628086543083192
349,9205,18,17.0,0.579877097606659
350,9377,172,171.0,10.635122522115708
351,9479,102,101.0,5.250643054842949
352,9518,39,38.0,2.6316098725795745
353,9537,19,18.0,1.5123928940296174
